variance,max H,max S,max V,H*S,ok not ok
241,179,135,255,24165,1
194,179,135,255,24165,1
210,179,131,255,23449,1
789,179,135,255,24165,1
752,179,136,255,24344,1
717,179,140,255,25060,1
704,179,144,255,25776,1
709,179,144,255,25776,1
713,179,144,255,25776,1
724,179,141,255,25239,1
775,179,138,255,24702,1
859,179,138,255,24702,1
936,179,136,255,24344,1
987,179,136,255,24344,1
980,179,136,255,24344,1
936,179,133,255,23807,1
851,179,131,255,23449,1
769,179,135,255,24165,1
708,179,140,255,25060,1
683,179,141,255,25239,1
694,179,141,255,25239,1
725,179,141,255,25239,1
779,179,138,255,24702,1
857,179,131,255,23449,1
915,179,133,255,23807,1
935,179,134,255,23986,1
910,179,137,255,24523,1
859,179,137,255,24523,1
798,179,137,255,24523,1
741,179,138,255,24702,1
708,179,138,255,24702,1
692,179,140,255,25060,1
688,179,142,255,25418,1
694,179,142,255,25418,1
709,179,142,255,25418,1
729,179,142,255,25418,1
752,179,142,255,25418,1
128,178,142,255,25276,1
151,178,140,255,24920,1
177,178,138,255,24564,1
184,178,137,255,24386,1
174,179,137,255,24523,1
163,179,137,255,24523,1
153,179,136,255,24344,1
152,179,135,255,24165,1
157,179,133,255,23807,1
183,179,136,255,24344,1
218,179,138,255,24702,1
240,179,139,255,24881,1
231,179,137,255,24523,1
202,179,135,255,24165,1
159,179,135,255,24165,1
115,179,140,255,25060,1
86,178,144,255,25632,1
68,179,146,255,26134,1
73,178,147,255,26166,1
75,179,147,255,26313,1
72,179,147,255,26313,1
89,178,146,255,25988,1
100,179,142,255,25418,1
98,178,141,255,25098,1
101,179,139,255,24881,1
106,179,139,255,24881,1
109,179,136,255,24344,1
104,178,137,255,24386,1
126,179,140,255,25060,1
126,179,142,255,25418,1
136,178,144,255,25632,1
169,178,143,255,25454,1
175,178,142,255,25276,1
107,178,142,255,25276,1
118,178,140,255,24920,1
137,178,137,255,24386,1
153,177,135,255,23895,1
145,179,139,255,24881,1
134,179,145,255,25955,1
123,179,152,255,27208,1
112,178,155,255,27590,1
106,178,153,255,27234,1
107,177,152,255,26904,1
119,179,151,255,27029,1
109,178,147,255,26166,1
97,179,142,255,25418,1
92,179,136,255,24344,1
96,179,132,255,23628,1
124,179,130,255,23270,1
140,178,130,255,23140,1
154,179,128,255,22912,1
163,179,125,255,22375,1
140,179,131,255,23449,1
124,179,135,255,24165,1
125,179,137,255,24523,1
137,178,139,255,24742,1
162,179,143,255,25597,1
163,178,145,255,25810,1
162,179,145,255,25955,1
154,179,144,255,25776,1
118,178,144,255,25632,1
111,178,141,255,25098,1
103,178,145,255,25810,1
87,178,144,255,25632,1
87,179,144,255,25776,1
94,179,138,255,24702,1
113,178,129,255,22962,1
112,179,129,255,23091,1
100,178,131,255,23318,1
96,179,133,255,23807,1
92,178,134,255,23852,1
94,178,136,255,24208,1
104,178,136,255,24208,1
116,178,134,255,23852,1
289,177,133,255,23541,1
312,178,131,255,23318,1
303,179,131,255,23449,1
298,179,131,255,23449,1
329,179,140,255,25060,1
338,179,146,255,26134,1
344,179,151,255,27029,1
363,177,150,255,26550,1
346,178,151,255,26878,1
333,177,150,255,26550,1
354,173,147,255,25431,1
347,173,147,255,25431,1
349,175,146,255,25550,1
391,179,143,255,25597,1
382,176,136,255,23936,1
324,179,146,255,26134,1
319,178,154,255,27412,1
321,178,157,255,27946,1
302,178,158,255,28124,1
284,177,158,255,27966,1
288,176,151,255,26576,1
258,179,140,255,25060,1
293,179,126,255,22554,1
303,179,127,255,22733,1
254,179,129,255,23091,1
217,178,137,255,24386,1
191,177,147,255,26019,1
194,178,150,255,26700,1
177,179,150,255,26850,1
186,177,145,255,25665,1
189,177,142,255,25134,1
207,178,145,255,25810,1
192,176,148,255,26048,1
194,176,147,255,25872,1
167,177,148,255,26196,1
149,178,142,255,25276,1
146,178,133,255,23674,1
189,178,127,255,22606,1
216,178,130,255,23140,1
257,177,131,255,23187,1
261,177,131,255,23187,1
203,178,130,255,23140,1
172,178,131,255,23318,1
135,179,135,255,24165,1
121,177,135,255,23895,1
192,178,128,255,22784,1
263,178,135,255,24030,1
298,179,135,255,24165,1
310,179,138,255,24702,1
285,179,140,255,25060,1
218,178,146,255,25988,1
174,178,151,255,26878,1
221,178,153,255,27234,1
277,178,151,255,26878,1
314,179,152,255,27208,1
255,178,160,255,28480,1
202,178,166,255,29548,1
189,179,168,255,30072,1
246,179,168,255,30072,1
502,179,151,255,27029,1
635,179,147,255,26313,1
600,178,139,255,24742,1
434,178,142,255,25276,1
257,177,142,255,25134,1
230,178,135,255,24030,1
226,179,127,255,22733,1
191,179,124,255,22196,1
179,178,136,255,24208,1
201,179,149,255,26671,1
227,178,157,255,27946,1
341,179,163,255,29177,1
432,178,162,255,28836,1
411,176,159,255,27984,1
384,173,154,255,26642,1
328,179,142,255,25418,1
305,178,152,255,27056,1
303,179,154,255,27566,1
322,179,154,255,27566,1
321,178,153,255,27234,1
287,179,148,255,26492,1
247,179,131,255,23449,1
202,179,106,255,18974,1
190,178,111,255,19758,1
206,179,118,255,21122,1
237,178,120,255,21360,1
242,179,119,255,21301,1
202,178,103,255,18334,1
199,176,104,255,18304,1
204,173,114,255,19722,1
262,172,130,255,22360,1
343,177,143,255,25311,1
449,179,157,255,28103,1
564,178,170,255,30260,1
603,179,173,255,30967,1
603,178,179,255,31862,1
529,177,194,255,34338,1
455,176,198,255,34848,1
436,177,204,255,36108,1
411,177,192,255,33984,1
357,176,155,255,27280,1
310,178,151,255,26878,1
289,178,142,255,25276,1
323,179,147,255,26313,1
369,179,158,255,28282,1
424,179,162,255,28998,1
447,179,163,255,29177,1
446,178,165,255,29370,1
419,176,170,255,29920,1
391,179,173,255,30967,1
406,178,160,255,28480,1
440,178,162,255,28836,1
447,179,162,255,28998,1
429,178,169,255,30082,1
416,176,169,255,29744,1
445,177,168,255,29736,1
479,179,160,255,28640,1
498,178,160,255,28480,1
518,178,159,255,28302,1
523,178,159,255,28302,1
527,179,157,255,28103,1
535,179,160,255,28640,1
551,179,165,255,29535,1
582,179,167,255,29893,1
619,179,167,255,29893,1
628,179,161,255,28819,1
637,179,160,255,28640,1
652,178,166,255,29548,1
639,179,169,255,30251,1
640,179,173,255,30967,1
647,179,173,255,30967,1
632,177,172,255,30444,1
639,177,170,255,30090,1
624,179,166,255,29714,1
611,179,167,255,29893,1
611,178,168,255,29904,1
602,179,175,255,31325,1
606,178,184,255,32752,1
580,175,184,255,32200,1
579,174,202,255,35148,1
582,174,209,255,36366,1
561,178,211,255,37558,1
554,178,200,255,35600,1
552,178,175,255,31150,1
579,178,177,255,31506,1
642,179,183,255,32757,1
659,178,189,255,33642,1
605,177,186,255,32922,1
589,177,183,255,32391,1
599,177,187,255,33099,1
579,179,188,255,33652,1
570,179,181,255,32399,1
555,177,176,255,31152,1
551,179,176,255,31504,1
525,178,181,255,32218,1
510,177,182,255,32214,1
513,178,181,255,32218,1
528,178,183,255,32574,1
543,178,186,255,33108,1
546,178,178,255,31684,1
544,178,175,255,31150,1
528,179,181,255,32399,1
549,178,187,255,33286,1
540,179,182,255,32578,1
520,179,189,255,33831,1
520,179,203,255,36337,1
528,178,214,255,38092,1
494,179,199,255,35621,1
502,179,180,255,32220,1
504,178,175,255,31150,1
498,178,176,255,31328,1
511,178,179,255,31862,1
497,178,184,255,32752,1
491,178,179,255,31862,1
484,177,178,255,31506,1
444,178,175,255,31150,1
455,179,182,255,32578,1
424,178,186,255,33108,1
423,178,184,255,32752,1
422,178,179,255,31862,1
453,179,177,255,31683,1
461,179,178,255,31862,1
443,178,178,255,31684,1
433,178,186,255,33108,1
428,178,191,255,33998,1
421,178,186,255,33108,1
410,177,180,255,31860,1
401,179,172,255,30788,1
419,179,167,255,29893,1
444,179,168,255,30072,1
461,179,171,255,30609,1
491,179,172,255,30788,1
484,179,171,255,30609,1
462,178,170,255,30260,1
478,179,169,255,30251,1
492,179,168,255,30072,1
488,179,169,255,30251,1
491,179,168,255,30072,1
483,179,165,255,29535,1
518,179,156,255,27924,1
517,179,154,255,27566,1
549,178,154,255,27412,1
538,178,158,255,28124,1
590,178,162,255,28836,1
595,176,165,255,29040,1
644,177,168,255,29736,1
622,177,166,255,29382,1
657,177,163,255,28851,1
621,178,162,255,28836,1
627,178,162,255,28836,1
633,178,162,255,28836,1
605,178,162,255,28836,1
638,178,162,255,28836,1
599,179,162,255,28998,1
581,178,162,255,28836,1
545,178,160,255,28480,1
560,179,155,255,27745,1
557,179,156,255,27924,1
589,178,158,255,28124,1
582,179,157,255,28103,1
544,179,153,255,27387,1
516,178,149,255,26522,1
515,179,149,255,26671,1
522,179,149,255,26671,1
515,179,151,255,27029,1
507,179,148,255,26492,1
471,178,152,255,27056,1
434,179,155,255,27745,1
480,178,156,255,27768,1
433,178,156,255,27768,1
435,178,155,255,27590,1
434,178,153,255,27234,1
422,178,151,255,26878,1
356,179,149,255,26671,1
339,179,146,255,26134,1
316,179,149,255,26671,1
306,179,153,255,27387,1
306,179,160,255,28640,1
328,178,162,255,28836,1
362,178,161,255,28658,1
394,178,160,255,28480,1
402,179,156,255,27924,1
410,179,156,255,27924,1
424,178,158,255,28124,1
478,178,165,255,29370,1
521,178,167,255,29726,1
553,179,165,255,29535,1
514,178,162,255,28836,1
497,178,162,255,28836,1
486,178,160,255,28480,1
495,178,157,255,27946,1
493,177,154,255,27258,1
529,178,153,255,27234,1
546,179,154,255,27566,1
559,179,154,255,27566,1
531,179,153,255,27387,1
547,179,153,255,27387,1
520,179,153,255,27387,1
496,179,153,255,27387,1
456,178,156,255,27768,1
464,179,158,255,28282,1
467,179,162,255,28998,1
455,179,170,255,30430,1
467,179,169,255,30251,1
458,178,168,255,29904,1
408,178,167,255,29726,1
416,179,164,255,29356,1
427,179,162,255,28998,1
433,179,159,255,28461,1
409,179,158,255,28282,1
423,179,161,255,28819,1
439,179,162,255,28998,1
454,179,161,255,28819,1
435,179,161,255,28819,1
441,179,159,255,28461,1
452,179,156,255,27924,1
462,179,156,255,27924,1
410,179,156,255,27924,1
399,179,158,255,28282,1
377,179,160,255,28640,1
360,179,164,255,29356,1
373,179,166,255,29714,1
375,178,167,255,29726,1
403,179,161,255,28819,1
437,179,162,255,28998,1
472,179,162,255,28998,1
458,178,170,255,30260,1
452,178,170,255,30260,1
449,179,169,255,30251,1
436,179,168,255,30072,1
403,179,162,255,28998,1
392,179,161,255,28819,1
382,179,162,255,28998,1
380,179,162,255,28998,1
369,179,161,255,28819,1
388,178,159,255,28302,1
423,178,154,255,27412,1
482,179,158,255,28282,1
501,178,158,255,28124,1
518,179,160,255,28640,1
546,179,163,255,29177,1
564,178,167,255,29726,1
563,179,167,255,29893,1
523,179,167,255,29893,1
533,179,165,255,29535,1
546,179,159,255,28461,1
564,179,157,255,28103,1
545,179,159,255,28461,1
560,179,160,255,28640,1
553,178,158,255,28124,1
558,179,155,255,27745,1
533,178,155,255,27590,1
553,179,155,255,27745,1
552,179,155,255,27745,1
544,179,152,255,27208,1
519,179,160,255,28640,1
549,179,161,255,28819,1
568,179,162,255,28998,1
535,179,161,255,28819,1
558,179,161,255,28819,1
554,179,158,255,28282,1
516,178,163,255,29014,1
555,179,163,255,29177,1
574,179,163,255,29177,1
510,179,161,255,28819,1
522,179,159,255,28461,1
558,179,160,255,28640,1
586,179,159,255,28461,1
552,179,162,255,28998,1
560,179,165,255,29535,1
564,179,165,255,29535,1
572,179,164,255,29356,1
569,179,172,255,30788,1
599,179,173,255,30967,1
615,179,170,255,30430,1
588,179,164,255,29356,1
611,178,164,255,29192,1
630,179,163,255,29177,1
586,179,161,255,28819,1
593,179,162,255,28998,1
613,179,164,255,29356,1
599,179,169,255,30251,1
634,179,169,255,30251,1
662,179,169,255,30251,1
688,179,168,255,30072,1
628,179,167,255,29893,1
651,179,162,255,28998,1
676,179,159,255,28461,1
638,179,161,255,28819,1
663,179,162,255,28998,1
676,179,161,255,28819,1
691,179,160,255,28640,1
626,179,164,255,29356,1
635,179,164,255,29356,1
632,179,162,255,28998,1
593,179,159,255,28461,1
615,179,159,255,28461,1
645,179,159,255,28461,1
688,179,166,255,29714,1
722,179,165,255,29535,1
741,179,164,255,29356,1
684,179,162,255,28998,1
701,179,159,255,28461,1
714,179,158,255,28282,1
734,179,158,255,28282,1
690,179,160,255,28640,1
739,179,165,255,29535,1
798,179,166,255,29714,1
858,179,164,255,29356,1
782,179,164,255,29356,1
815,179,163,255,29177,1
855,179,161,255,28819,1
818,179,164,255,29356,1
865,179,164,255,29356,1
895,179,167,255,29893,1
800,179,168,255,30072,1
791,179,168,255,30072,1
777,179,171,255,30609,1
747,179,179,255,32041,1
753,179,177,255,31683,1
738,179,173,255,30967,1
687,179,172,255,30788,1
722,178,174,255,30972,1
780,179,175,255,31325,1
845,179,175,255,31325,1
825,179,174,255,31146,1
856,179,172,255,30788,1
870,179,171,255,30609,1
896,179,170,255,30430,1
812,179,169,255,30251,1
787,179,167,255,29893,1
760,179,166,255,29714,1
680,179,171,255,30609,1
683,179,171,255,30609,1
705,178,169,255,30082,1
759,179,174,255,31146,1
780,179,172,255,30788,1
768,179,172,255,30788,1
709,179,173,255,30967,1
706,178,181,255,32218,1
710,179,179,255,32041,1
710,179,180,255,32220,1
686,179,179,255,32041,1
694,179,174,255,31146,1
681,179,174,255,31146,1
684,179,175,255,31325,1
650,179,174,255,31146,1
633,177,174,255,30798,1
615,179,172,255,30788,1
626,179,185,255,33115,1
622,179,187,255,33473,1
583,179,186,255,33294,1
532,179,176,255,31504,1
534,179,173,255,30967,1
550,179,175,255,31325,1
619,179,178,255,31862,1
611,178,178,255,31684,1
592,178,181,255,32218,1
587,179,186,255,33294,1
570,179,188,255,33652,1
567,179,188,255,33652,1
567,178,185,255,32930,1
568,179,177,255,31683,1
570,179,175,255,31325,1
590,179,176,255,31504,1
608,178,178,255,31684,1
605,179,178,255,31862,1
653,179,180,255,32220,1
694,179,180,255,32220,1
675,179,177,255,31683,1
678,179,176,255,31504,1
705,179,177,255,31683,1
730,179,184,255,32936,1
728,166,191,255,31706,1
720,177,199,255,35223,1
732,178,203,255,36134,1
741,179,204,255,36516,1
748,178,202,255,35956,1
760,178,198,255,35244,1
737,179,194,255,34726,1
734,179,192,255,34368,1
717,179,189,255,33831,1
726,179,186,255,33294,1
745,178,182,255,32396,1
759,178,184,255,32752,1
755,179,185,255,33115,1
680,179,180,255,32220,1
676,179,180,255,32220,1
677,179,184,255,32936,1
681,179,184,255,32936,1
681,179,184,255,32936,1
681,179,184,255,32936,1
603,178,187,255,33286,1
603,178,187,255,33286,1
603,178,187,255,33286,1
596,178,185,255,32930,1
596,178,185,255,32930,1
596,178,185,255,32930,1
596,178,185,255,32930,1
588,179,183,255,32757,1
588,179,183,255,32757,1
423,178,170,255,30260,1
423,178,170,255,30260,1
436,178,170,255,30260,1
436,178,170,255,30260,1
436,178,170,255,30260,1
448,179,170,255,30430,1
448,179,170,255,30430,1
448,179,170,255,30430,1
391,179,171,255,30609,1
391,179,171,255,30609,1
391,179,171,255,30609,1
410,179,170,255,30430,1
410,179,170,255,30430,1
410,179,170,255,30430,1
410,179,170,255,30430,1
451,179,171,255,30609,1
451,179,171,255,30609,1
451,179,171,255,30609,1
437,179,158,255,28282,1
448,179,159,255,28461,1
448,179,159,255,28461,1
448,179,159,255,28461,1
489,179,158,255,28282,1
489,179,158,255,28282,1
489,179,158,255,28282,1
508,179,158,255,28282,1
264,178,130,255,23140,1
264,178,130,255,23140,1
248,178,130,255,23140,1
248,178,130,255,23140,1
248,178,130,255,23140,1
238,178,130,255,23140,1
238,178,130,255,23140,1
238,178,130,255,23140,1
238,178,130,255,23140,1
266,179,113,255,20227,1
266,179,113,255,20227,1
266,179,113,255,20227,1
266,179,113,255,20227,1
254,179,113,255,20227,1
254,179,113,255,20227,1
254,179,113,255,20227,1
253,179,114,255,20406,1
253,179,114,255,20406,1
234,179,104,255,18616,1
239,179,104,255,18616,1
239,179,104,255,18616,1
239,179,104,255,18616,1
254,178,105,255,18690,1
254,178,105,255,18690,1
254,178,105,255,18690,1
254,178,105,255,18690,1
273,178,105,255,18690,1
226,179,106,255,18974,1
226,179,106,255,18974,1
226,179,106,255,18974,1
233,179,106,255,18974,1
233,179,106,255,18974,1
233,179,106,255,18974,1
239,179,106,255,18974,1
239,179,106,255,18974,1
239,179,106,255,18974,1
246,179,101,255,18079,1
246,179,101,255,18079,1
246,179,101,255,18079,1
244,179,100,255,17900,1
244,179,100,255,17900,1
244,179,100,255,17900,1
244,179,99,255,17721,1
244,179,99,255,17721,1
334,178,98,255,17444,1
334,178,98,255,17444,1
349,178,97,255,17266,1
349,178,97,255,17266,1
349,178,97,255,17266,1
320,179,97,255,17363,1
334,178,97,255,17266,1
817,178,96,255,17088,1
817,178,96,255,17088,1
758,179,96,255,17184,1
1117,179,216,251,38664,1
1117,179,216,251,38664,1
1117,179,216,251,38664,1
944,178,218,250,38804,1
903,178,217,251,38626,1
757,179,218,250,39022,1
694,179,215,246,38485,1
607,179,210,243,37590,1
607,179,210,243,37590,1
1404,179,202,255,36158,1
1540,178,204,254,36312,1
1592,178,206,253,36668,1
1592,178,206,253,36668,1
2751,178,219,255,38982,1
3805,178,218,255,38804,1
4219,179,224,255,40096,1
4294,177,229,255,40533,1
316,179,180,251,32220,1
292,179,173,251,30967,1
267,179,167,253,29893,1
245,179,169,254,30251,1
245,179,169,254,30251,1
229,179,169,254,30251,1
229,179,169,254,30251,1
232,179,169,254,30251,1
222,177,169,255,29913,1
1501,177,157,255,27789,1
1512,173,155,255,26815,1
1530,167,157,255,26219,1
1543,150,158,255,23700,1
1511,141,158,255,22278,1
1470,166,158,255,26228,1
1392,97,157,255,15229,1
1309,91,152,255,13832,1
1054,91,140,255,12740,1
1001,179,135,255,24165,1
1595,177,149,255,26373,1
1647,177,150,255,26550,1
1727,177,149,255,26373,1
1504,176,147,255,25872,1
1499,148,147,255,21756,1
1456,112,145,255,16240,1
1405,168,141,255,23688,1
1302,179,136,255,24344,1
1201,179,130,255,23270,1
1306,178,139,255,24742,1
1443,179,141,255,25239,1
1526,178,144,255,25632,1
1618,149,146,255,21754,1
1667,89,146,255,12994,1
1683,91,146,255,13286,1
1659,94,145,255,13630,1
1888,97,146,255,14162,1
1789,99,144,255,14256,1
1247,179,144,255,25776,1
1388,179,144,255,25776,1
1515,179,144,255,25776,1
1581,179,144,255,25776,1
1654,179,143,255,25597,1
1707,179,143,255,25597,1
1749,178,140,255,24920,1
1782,149,136,255,20264,1
1782,86,136,255,11696,1
1729,87,136,255,11832,1
1153,177,143,255,25311,1
1370,176,142,255,24992,1
1549,178,142,255,25276,1
1890,179,141,255,25239,1
2024,179,141,255,25239,1
2136,179,141,255,25239,1
1970,179,143,255,25597,1
2019,179,144,255,25776,1
2028,178,142,255,25276,1
1100,179,140,255,25060,1
1358,178,140,255,24920,1
1552,178,140,255,24920,1
1696,179,140,255,25060,1
1821,179,139,255,24881,1
1918,179,142,255,25418,1
1997,177,141,255,24957,1
2050,178,141,255,25098,1
2089,178,142,255,25276,1
2346,179,143,255,25597,1
1052,178,138,255,24564,1
1339,177,138,255,24426,1
1452,178,139,255,24742,1
1681,179,139,255,24881,1
1874,178,139,255,24742,1
2017,177,144,255,25488,1
2128,178,148,255,26344,1
2202,179,148,255,26492,1
2261,179,149,255,26671,1
5,87,59,255,5133,0
12,87,59,255,5133,0
104,87,59,255,5133,0
221,86,59,255,5074,0
328,86,57,255,4902,0
657,86,57,255,4902,0
741,86,57,255,4902,0
835,86,57,255,4902,0
656,85,57,255,4845,0
746,178,143,255,25454,1
712,179,146,255,26134,1
784,178,147,255,26166,1
1093,179,143,255,25597,1
1434,178,145,255,25810,1
1717,179,142,255,25418,1
1944,179,136,255,24344,1
2095,179,138,255,24702,1
2250,178,139,255,24742,1
2363,178,140,255,24920,1
456,179,139,255,24881,1
567,179,139,255,24881,1
626,179,141,255,25239,1
964,179,143,255,25597,1
1232,179,143,255,25597,1
1585,178,143,255,25454,1
1900,178,143,255,25454,1
2098,177,142,255,25134,1
2328,178,143,255,25454,1
362,179,138,255,24702,1
377,179,137,255,24523,1
410,179,138,255,24702,1
449,179,138,255,24702,1
757,179,142,255,25418,1
1196,179,146,255,26134,1
1597,178,145,255,25810,1
1946,179,146,255,26134,1
2333,176,147,255,25872,1
385,179,147,255,26313,1
408,179,148,255,26492,1
448,179,149,255,26671,1
451,179,150,255,26850,1
557,179,150,255,26850,1
913,179,150,255,26850,1
1355,179,150,255,26850,1
1756,179,150,255,26850,1
2123,179,150,255,26850,1
2382,179,149,255,26671,1
396,178,145,255,25810,1
391,179,144,255,25776,1
403,179,143,255,25597,1
426,179,140,255,25060,1
575,179,141,255,25239,1
960,179,143,255,25597,1
1408,179,144,255,25776,1
1837,179,144,255,25776,1
2086,178,145,255,25810,1
384,177,154,255,27258,1
337,177,153,255,27081,1
258,177,154,255,27258,1
275,179,154,255,27566,1
324,179,150,255,26850,1
292,179,149,255,26671,1
503,179,150,255,26850,1
941,179,150,255,26850,1
1436,179,150,255,26850,1
1941,179,149,255,26671,1
346,178,171,255,30438,1
402,179,171,255,30609,1
354,179,172,255,30788,1
369,179,172,255,30788,1
333,179,171,255,30609,1
306,179,171,255,30609,1
282,179,171,255,30609,1
425,178,115,255,20470,1
357,179,115,255,20585,1
323,178,115,255,20470,1
323,178,115,255,20470,1
323,178,115,255,20470,1
323,178,115,255,20470,1
251,179,115,255,20585,1
241,178,115,255,20470,1
241,178,115,255,20470,1
247,178,115,255,20470,1
104,179,109,255,19511,1
171,179,109,255,19511,1
188,179,109,255,19511,1
116,179,109,255,19511,1
116,179,109,255,19511,1
116,179,109,255,19511,1
108,179,110,255,19690,1
108,179,110,255,19690,1
108,179,110,255,19690,1
108,179,110,255,19690,1
121,179,130,255,23270,1
121,179,130,255,23270,1
1176,179,161,227,28819,1
1176,179,161,227,28819,1
1176,179,161,227,28819,1
115,179,128,255,22912,1
115,179,128,255,22912,1
115,179,128,255,22912,1
112,179,126,255,22554,1
112,179,126,255,22554,1
422,179,153,255,27387,1
337,179,152,255,27208,1
391,179,152,255,27208,1
320,179,150,255,26850,1
458,179,150,255,26850,1
393,179,150,255,26850,1
322,179,149,255,26671,1
337,179,150,255,26850,1
334,179,150,255,26850,1
446,179,151,255,27029,1
511,178,159,255,28302,1
425,177,161,255,28497,1
411,178,162,255,28836,1
348,178,164,255,29192,1
330,178,165,255,29370,1
273,178,162,255,28836,1
210,179,158,255,28282,1
161,179,152,255,27208,1
174,179,146,255,26134,1
160,179,142,255,25418,1
123,179,144,255,25776,1
221,178,166,255,29548,1
287,178,172,255,30616,1
299,177,173,255,30621,1
750,179,173,255,30967,1
738,179,172,255,30788,1
733,179,169,255,30251,1
153,178,179,255,31862,1
129,178,185,255,32930,1
132,177,184,255,32568,1
147,178,182,255,32396,1
226,178,173,255,30794,1
281,179,168,255,30072,1
354,178,162,255,28836,1
433,178,162,255,28836,1
489,178,163,255,29014,1
677,177,161,253,28497,1
774,178,157,254,27946,1
853,178,151,254,26878,1
929,178,149,255,26522,1
995,179,148,255,26492,1
1048,178,147,255,26166,1
1089,178,146,255,25988,1
1013,178,143,255,25454,1
1051,178,141,255,25098,1
1064,178,143,255,25454,1
1150,176,144,255,25344,1
21,179,169,234,30251,1
18,178,169,236,30082,1
690,179,169,239,30251,1
691,179,169,239,30251,1
1350,178,143,255,25454,1
1293,178,143,255,25454,1
1026,178,148,255,26344,1
864,179,153,255,27387,1
697,179,154,253,27566,1
649,179,158,254,28282,1
539,179,169,255,30251,1
647,179,169,255,30251,1
572,179,169,255,30251,1
557,179,168,255,30072,1
525,179,163,255,29177,1
568,179,158,255,28282,1
601,179,153,255,27387,1
673,179,159,255,28461,1
556,178,159,255,28302,1
2478,179,153,255,27387,1
2507,179,156,255,27924,1
2421,179,156,255,27924,1
1976,179,156,255,27924,1
1656,179,156,255,27924,1
1592,179,155,255,27745,1
1292,179,155,255,27745,1
980,179,154,255,27566,1
726,179,150,255,26850,1
726,179,150,255,26850,1
1612,178,127,255,22606,1
1604,178,128,255,22784,1
1508,178,128,255,22784,1
1490,178,129,255,22962,1
1514,179,130,255,23270,1
1563,178,130,255,23140,1
1563,178,130,255,23140,1
1590,178,130,255,23140,1
1752,179,141,255,25239,1
1726,179,143,255,25597,1
1715,179,143,255,25597,1
1729,178,147,255,26166,1
1687,178,146,255,25988,1
1720,178,150,255,26700,1
1720,178,150,255,26700,1
1830,178,153,255,27234,1
1858,178,152,255,27056,1
1919,177,155,255,27435,1
889,179,172,255,30788,1
757,179,171,255,30609,1
782,179,171,255,30609,1
887,179,172,255,30788,1
897,179,172,255,30788,1
922,179,172,255,30788,1
922,179,172,255,30788,1
855,179,172,255,30788,1
855,179,172,255,30788,1
1177,179,173,255,30967,1
1378,178,151,255,26878,1
1384,178,151,255,26878,1
1394,178,151,255,26878,1
1414,178,151,255,26878,1
1706,178,151,255,26878,1
1746,178,152,255,27056,1
1746,178,152,255,27056,1
1868,178,152,255,27056,1
2965,178,153,255,27234,1
3961,176,142,255,24992,1
3961,176,142,255,24992,1
3961,176,142,255,24992,1
3961,176,142,255,24992,1
3961,176,142,255,24992,1
2246,176,143,255,25168,1
2233,176,143,255,25168,1
2233,176,143,255,25168,1
2103,176,143,255,25168,1
2103,176,143,255,25168,1
2118,176,143,255,25168,1
2046,175,138,255,24150,1
2046,175,138,255,24150,1
2061,175,139,255,24325,1
2061,175,139,255,24325,1
